gps_seconds[s]	file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]	projectedX[m]	projectedY[m]	projectedZ[m]
1271073754.63300	pano_000016_000049	55.7168497	12.5812207	41.065	-1.67788	-1.15951	82.85249	652238.983	1177226.834	5.025
1271073756.61900	pano_000016_000050	55.7168376	12.5810633	41.238	-1.07344	-1.08275	79.90349	652229.109	1177225.365	5.198
1271073758.20400	pano_000016_000051	55.7168207	12.5809076	41.446	-0.72766	-1.87316	77.83873	652219.348	1177223.374	5.406
1271073759.68900	pano_000016_000052	55.7168053	12.5807502	41.693	-1.39601	-1.58181	81.13375	652209.478	1177221.532	5.653
1271073761.21500	pano_000016_000053	55.7167939	12.5805922	41.932	-1.64610	-1.86497	82.21534	652199.565	1177220.144	5.891
1271073762.76000	pano_000016_000054	55.7167824	12.5804344	42.208	-1.51065	-1.94892	81.34727	652189.661	1177218.749	6.168
1271073764.28600	pano_000016_000055	55.7167694	12.5802772	42.493	-1.20503	-2.10870	81.46710	652179.800	1177217.183	6.452
1271073765.83600	pano_000016_000056	55.7167609	12.5801176	42.801	-1.25979	-1.93010	86.99647	652169.778	1177216.121	6.760
1271073767.40600	pano_000016_000057	55.7167584	12.5799588	43.053	-1.38356	-1.73126	86.29018	652159.801	1177215.720	7.012
1271073769.01700	pano_000016_000058	55.7167497	12.5798012	43.285	-0.77304	-1.35495	81.57793	652149.910	1177214.629	7.244
1271073770.66200	pano_000016_000059	55.7167378	12.5796433	43.472	-0.97610	-1.21953	82.78337	652140.003	1177213.193	7.431
1271073772.31700	pano_000016_000060	55.7167304	12.5794840	43.610	-1.56404	-0.88453	86.06784	652130.001	1177212.245	7.569
1271073773.98800	pano_000016_000061	55.7167267	12.5793248	43.741	-1.81052	-1.08408	87.54289	652120.005	1177211.711	7.699
1271073775.73300	pano_000016_000062	55.7167243	12.5791661	43.904	-1.67781	-1.08492	86.97311	652110.030	1177211.329	7.863
1271073777.55400	pano_000016_000063	55.7167178	12.5790079	44.065	-1.49067	-1.13370	83.46539	652100.102	1177210.488	8.023
1271073779.48900	pano_000016_000064	55.7167091	12.5788490	44.200	-0.65158	-0.73873	85.84205	652090.123	1177209.400	8.158
1271073781.83000	pano_000016_000065	55.7167057	12.5786909	44.320	-0.79194	-1.07250	83.03221	652080.195	1177208.900	8.278
1271074129.41900	pano_000017_000001	55.7137022	12.5859883	40.297	-2.99194	0.21732	153.01263	652542.828	1176880.023	4.262
1271074131.02000	pano_000017_000002	55.7137816	12.5859151	40.320	-2.24610	-0.59608	151.17955	652538.118	1176888.812	4.285
1271074132.61000	pano_000017_000003	55.7138611	12.5858389	40.347	-1.98926	-0.11403	151.42291	652533.223	1176897.607	4.312
1271074134.22500	pano_000017_000004	55.7139413	12.5857659	40.355	-2.19784	-0.08937	152.12903	652528.529	1176906.472	4.320
1271074136.52600	pano_000017_000005	55.7140231	12.5856952	40.372	-2.28043	0.61114	160.20162	652523.979	1176915.526	4.337
1271074140.84200	pano_000017_000006	55.7141075	12.5857513	40.435	1.46048	-0.67742	-130.83460	652527.388	1176924.969	4.400
1271074143.17300	pano_000017_000007	55.7141607	12.5858823	40.343	2.18404	0.56112	-126.32233	652535.549	1176930.993	4.308
1271074145.12300	pano_000017_000008	55.7142174	12.5860011	40.252	-0.17752	0.49510	-142.64212	652542.944	1176937.395	4.217
1271074147.09800	pano_000017_000009	55.7142952	12.5860678	40.186	-0.67360	0.60550	-169.12911	652547.029	1176946.102	4.152
1271074148.97900	pano_000017_000010	55.7143811	12.5860645	40.107	-1.59415	-0.21802	162.48546	652546.705	1176955.666	4.072
1271074150.76900	pano_000017_000011	55.7144626	12.5860020	40.119	-1.43680	-0.12625	153.06034	652542.669	1176964.692	4.084
1271074152.43000	pano_000017_000012	55.7145453	12.5859354	40.140	-1.35330	0.59368	156.63564	652538.375	1176973.844	4.106
1271074153.96000	pano_000017_000013	55.7146264	12.5858693	40.020	-1.39946	-0.22919	152.24677	652534.110	1176982.829	3.985
1271074155.41000	pano_000017_000014	55.7147053	12.5857941	40.061	-0.24571	-0.56820	150.28488	652529.276	1176991.555	4.026
1271074156.81600	pano_000017_000015	55.7147841	12.5857162	40.093	-0.51939	-0.28683	150.22520	652524.272	1177000.266	4.058
1271074158.17600	pano_000017_000016	55.7148631	12.5856398	40.080	-0.56195	-0.19716	150.86088	652519.369	1177009.000	4.045
1271074159.52600	pano_000017_000017	55.7149422	12.5855639	40.120	-0.97719	-0.45819	150.61236	652514.491	1177017.756	4.085
1271074160.86600	pano_000017_000018	55.7150212	12.5854870	40.147	-1.01807	0.16950	150.12767	652509.555	1177026.485	4.112
1271074162.20200	pano_000017_000019	55.7150993	12.5854082	40.095	-0.69300	-0.15079	149.29082	652504.496	1177035.126	4.060
1271074163.55200	pano_000017_000020	55.7151765	12.5853270	40.141	-0.51336	-0.25349	147.61907	652499.289	1177043.654	4.106
1271074164.94700	pano_000017_000021	55.7152539	12.5852446	40.158	-0.94932	0.28384	149.61006	652494.005	1177052.214	4.122
1271074166.39300	pano_000017_000022	55.7153330	12.5851677	40.092	-1.24386	-0.27244	151.04434	652489.066	1177060.957	4.056
1271074167.93800	pano_000017_000023	55.7154129	12.5850929	40.112	-0.30542	0.34216	152.40891	652484.258	1177069.799	4.076
1271074169.87300	pano_000017_000024	55.7154930	12.5850213	40.119	-0.98951	0.54587	149.07832	652479.650	1177078.660	4.083
1271074172.78900	pano_000017_000025	55.7155565	12.5849196	40.068	0.14605	-0.38916	122.04371	652473.173	1177085.653	4.032
1271074177.28500	pano_000017_000026	55.7155808	12.5847763	40.141	-0.12847	-1.57702	87.65390	652464.134	1177088.251	4.105
1271074180.34600	pano_000017_000027	55.7155625	12.5846251	40.343	-0.00752	-2.05545	69.64278	652454.660	1177086.098	4.307
1271074193.29400	pano_000017_000028	55.7155333	12.5844715	40.429	0.70392	-0.50886	77.48837	652445.044	1177082.728	4.392
1271074196.68500	pano_000017_000029	55.7155639	12.5843191	40.455	-0.60820	-0.79244	150.19159	652435.428	1177086.019	4.418
1271074198.48000	pano_000017_000030	55.7156492	12.5842622	40.435	-1.30346	-0.57288	159.70481	652431.738	1177095.483	4.398
1271074199.98500	pano_000017_000031	55.7157346	12.5842100	40.474	-0.98204	-0.58661	161.20086	652428.340	1177104.946	4.438
1271074201.36600	pano_000017_000032	55.7158209	12.5841628	40.518	-1.20292	-0.69274	163.13268	652425.260	1177114.514	4.482
1271074202.66600	pano_000017_000033	55.7159081	12.5841206	40.577	-1.27302	-0.52369	164.80955	652422.488	1177124.191	4.540
1271074307.08000	pano_000018_000001	55.7186523	12.5831272	40.601	0.36050	-0.37084	-22.90067	652356.389	1177428.961	4.563
1271074309.16500	pano_000018_000002	55.7185642	12.5831686	40.608	0.62170	-0.32470	-10.64797	652359.107	1177419.174	4.570
1271074310.67100	pano_000018_000003	55.7184749	12.5831923	40.582	0.03349	-0.34982	-8.80231	652360.719	1177409.250	4.544
1271074311.96600	pano_000018_000004	55.7183861	12.5832150	40.597	-0.04461	-0.52252	-9.28953	652362.259	1177399.384	4.559
1271074313.15200	pano_000018_000005	55.7182972	12.5832392	40.581	0.18951	-0.36727	-9.39244	652363.903	1177389.506	4.543
1271074314.26200	pano_000018_000006	55.7182081	12.5832631	40.578	0.38033	-0.31101	-9.07907	652365.521	1177379.609	4.540
1271074315.32700	pano_000018_000007	55.7181189	12.5832858	40.579	0.41637	-0.21073	-8.60539	652367.068	1177369.687	4.541
1271074316.36200	pano_000018_000008	55.7180298	12.5833081	40.577	0.43634	-0.21238	-9.24137	652368.586	1177359.794	4.539
1271074317.37200	pano_000018_000009	55.7179412	12.5833327	40.572	0.42021	-0.27156	-9.95346	652370.255	1177349.948	4.534
1271074318.37300	pano_000018_000010	55.7178520	12.5833572	40.570	0.56690	0.05090	-8.92172	652371.912	1177340.036	4.532
1271074319.35800	pano_000018_000011	55.7177632	12.5833797	40.537	0.77819	-0.08115	-8.76659	652373.442	1177330.163	4.499
1271074320.33300	pano_000018_000012	55.7176744	12.5834016	40.539	-0.11012	-0.37152	-8.91913	652374.943	1177320.289	4.501
1271074321.30300	pano_000018_000013	55.7175853	12.5834249	40.549	-0.10936	-0.33172	-9.49020	652376.526	1177310.396	4.511
1271074322.27800	pano_000018_000014	55.7174964	12.5834502	40.580	0.24016	-0.38338	-9.90842	652378.232	1177300.510	4.542
1271074323.26900	pano_000018_000015	55.7174074	12.5834758	40.586	0.08765	-0.06702	-9.86650	652379.958	1177290.620	4.549
1271074324.28400	pano_000018_000016	55.7173188	12.5835013	40.573	0.46599	-0.41217	-9.86312	652381.679	1177280.785	4.535
1271074325.32900	pano_000018_000017	55.7172298	12.5835255	40.526	-1.30618	-0.07547	-9.81426	652383.321	1177270.890	4.489
1271074326.40400	pano_000018_000018	55.7171412	12.5835502	40.617	-0.58511	-0.89956	-8.39502	652384.990	1177261.046	4.580
1271074327.54500	pano_000018_000019	55.7170507	12.5835632	40.780	0.03871	-1.74820	0.68816	652385.931	1177250.975	4.743
1271074328.75500	pano_000018_000020	55.7169602	12.5835420	41.031	-0.58355	-1.66204	14.34006	652384.718	1177240.884	4.994
1271074330.05000	pano_000018_000021	55.7168749	12.5834856	41.278	-0.25230	-1.36977	26.35974	652381.288	1177231.346	5.240
1271074331.77600	pano_000018_000022	55.7167985	12.5833993	41.567	-0.48391	-1.32611	37.65606	652375.970	1177222.773	5.529
1271074385.95300	pano_000018_000023	55.7167324	12.5832948	41.770	1.08787	-1.11308	46.64530	652369.486	1177215.342	5.732
1271074388.00400	pano_000018_000024	55.7166788	12.5831617	41.606	1.42760	0.86986	61.78726	652361.196	1177209.273	5.568
1271074389.35900	pano_000018_000025	55.7166454	12.5830109	41.372	0.63995	0.46913	74.47817	652351.764	1177205.438	5.334
1271074390.49900	pano_000018_000026	55.7166303	12.5828522	41.184	-0.19840	-0.22988	83.98813	652341.813	1177203.633	5.146
1271074391.51900	pano_000018_000027	55.7166255	12.5826918	41.121	-0.15818	0.02360	88.41857	652331.735	1177202.981	5.083
1271074392.46400	pano_000018_000028	55.7166257	12.5825320	41.136	-0.33419	-0.83150	90.61373	652321.694	1177202.883	5.097
1271074393.36000	pano_000018_000029	55.7166288	12.5823722	41.226	-0.70795	-1.16651	91.52910	652311.646	1177203.114	5.188
1271074394.21500	pano_000018_000030	55.7166322	12.5822128	41.352	-0.48964	-1.46626	91.32761	652301.626	1177203.364	5.314
1271074395.05000	pano_000018_000031	55.7166355	12.5820526	41.513	-1.00377	-0.89473	90.97361	652291.555	1177203.609	5.474
1271074395.87000	pano_000018_000032	55.7166378	12.5818934	41.628	-0.67957	-1.16383	90.69734	652281.543	1177203.750	5.589
1271074396.68100	pano_000018_000033	55.7166401	12.5817335	41.765	-0.80066	-1.03020	90.72430	652271.493	1177203.883	5.725
1271074397.48100	pano_000018_000034	55.7166425	12.5815743	41.896	-0.75491	-1.29640	90.96834	652261.481	1177204.035	5.857
1271074398.27600	pano_000018_000035	55.7166452	12.5814146	42.051	-0.91218	-1.27238	90.73295	652251.442	1177204.208	6.011
1271074399.07100	pano_000018_000036	55.7166475	12.5812549	42.197	-0.98067	-0.98794	90.80655	652241.407	1177204.347	6.158
1271074399.88100	pano_000018_000037	55.7166504	12.5810953	42.335	-1.20824	-0.72937	91.43413	652231.373	1177204.548	6.295
1271074400.71100	pano_000018_000038	55.7166544	12.5809361	42.450	-0.78474	-0.85549	92.80302	652221.362	1177204.876	6.410
1271074401.56700	pano_000018_000039	55.7166612	12.5807762	42.586	-0.73309	-0.72855	94.57805	652211.305	1177205.515	6.546
1271074402.43700	pano_000018_000040	55.7166692	12.5806180	42.725	-1.68710	-0.59871	92.72278	652201.351	1177206.282	6.685
1271074403.32700	pano_000018_000041	55.7166726	12.5804590	42.824	-1.71136	-0.96673	89.86818	652191.356	1177206.540	6.784
1271074404.22200	pano_000018_000042	55.7166716	12.5802998	42.962	-1.26701	-1.13751	87.82086	652181.349	1177206.314	6.921
1271074405.11700	pano_000018_000043	55.7166699	12.5801399	43.102	-0.70501	-1.23393	89.04142	652171.304	1177206.005	7.062
1271074406.00300	pano_000018_000044	55.7166700	12.5799803	43.267	-0.05071	-1.20624	90.01224	652161.272	1177205.897	7.227
1271074406.88300	pano_000018_000045	55.7166711	12.5798207	43.420	1.03240	-1.22087	90.31846	652151.239	1177205.898	7.379
1271074671.66400	pano_000019_000001	55.7144458	12.5868854	39.683	1.27987	-0.96153	30.90710	652598.209	1176963.494	3.649
1271074674.56900	pano_000019_000002	55.7143722	12.5867925	39.834	0.52167	-1.21072	35.50252	652592.471	1176955.228	3.800
1271074677.70500	pano_000019_000003	55.7143006	12.5866949	40.006	-0.40614	-1.35892	39.53284	652586.433	1176947.175	3.972
1271074681.25100	pano_000019_000004	55.7142306	12.5865928	40.103	0.53149	-0.67750	43.07884	652580.112	1176939.312	4.069
1271074686.32200	pano_000019_000005	55.7142145	12.5864334	40.202	-0.63650	-0.75800	102.22862	652570.116	1176937.397	4.168
1271074773.44700	pano_000020_000001	55.7140369	12.5869642	40.000	-0.55879	-0.33639	110.81867	652603.714	1176918.027	3.966
1271074776.78800	pano_000020_000002	55.7140664	12.5868140	40.073	0.68934	-0.51872	110.06346	652594.231	1176921.198	4.039
1271074780.60400	pano_000020_000003	55.7141180	12.5866785	40.144	-0.39405	-0.47695	137.80523	652585.647	1176926.836	4.110
1271074784.45500	pano_000020_000004	55.7141844	12.5865743	40.183	-0.11444	0.16441	127.02969	652579.010	1176934.148	4.149
1271074788.60500	pano_000020_000005	55.7142197	12.5864367	40.217	-0.27380	-0.71147	99.11594	652570.315	1176937.974	4.183
1271074793.52700	pano_000020_000006	55.7142512	12.5862850	40.249	-0.61699	-1.00077	116.54045	652560.735	1176941.374	4.215
1271074799.32300	pano_000020_000007	55.7142898	12.5861378	40.233	0.99797	1.21358	124.75143	652551.433	1176945.551	4.198
1271074803.07900	pano_000020_000008	55.7143736	12.5860724	40.140	-0.88803	-0.17407	162.99569	652547.212	1176954.830	4.106
1271074940.00000	pano_000021_000000	55.7156681	12.5854362	40.240	-0.77804	1.46064	60.25905	652505.492	1177098.466	4.204
1271074955.85900	pano_000021_000001	55.7156066	12.5852523	40.200	0.71150	-0.68216	57.69941	652494.014	1177091.487	4.165
1271074963.46600	pano_000021_000002	55.7155634	12.5851104	40.184	-0.19114	0.03760	62.79582	652485.157	1177086.569	4.148
1271074970.81200	pano_000021_000003	55.7155419	12.5849534	40.062	0.16650	-0.63614	115.15407	652475.322	1177084.053	4.026
1271075110.46000	pano_000022_000001	55.7158744	12.5851913	40.109	-3.52593	-0.15685	54.83280	652489.825	1177121.250	4.073
1271075113.09000	pano_000022_000002	55.7158231	12.5850603	40.074	-3.10173	-0.59928	56.03931	652481.661	1177115.439	4.038
1271075115.38600	pano_000022_000003	55.7157734	12.5849276	40.098	-3.28224	0.38343	52.26537	652473.387	1177109.810	4.062
1271075117.86600	pano_000022_000004	55.7157191	12.5848012	40.112	-3.18259	0.30398	50.72075	652465.513	1177103.669	4.076
1271075121.36700	pano_000022_000005	55.7156466	12.5847447	40.220	0.37891	-0.59071	-5.57534	652462.063	1177095.550	4.183
1271075125.59800	pano_000022_000006	55.7155705	12.5846662	40.336	-0.37708	-1.26470	69.47072	652457.229	1177087.026	4.300
1271075128.83900	pano_000022_000007	55.7155385	12.5845162	40.398	0.87107	-1.84187	74.18912	652447.848	1177083.350	4.361
1271075161.22100	pano_000023_000001	55.7159744	12.5841793	40.747	-1.16299	-0.45614	170.00444	652426.087	1177131.618	4.710
1271075163.31200	pano_000023_000002	55.7160632	12.5841542	40.811	-1.79014	-0.47849	169.40977	652424.395	1177141.490	4.774
1271075166.43200	pano_000023_000003	55.7161541	12.5841455	40.781	0.01273	-0.52265	-175.79405	652423.727	1177151.596	4.744
1271075169.67800	pano_000023_000004	55.7162421	12.5841328	40.713	2.15641	0.71113	168.68172	652422.806	1177161.385	4.676
1271075172.92900	pano_000023_000005	55.7163286	12.5840922	40.530	2.70557	1.05659	165.90877	652420.142	1177170.988	4.493
1271075178.55500	pano_000023_000006	55.7164176	12.5841316	40.400	-0.42420	-0.63482	-152.08699	652422.497	1177180.927	4.363
1271075180.75600	pano_000023_000007	55.7164982	12.5841947	40.552	-1.22678	-1.11772	-164.54440	652426.358	1177189.943	4.515
1271075182.59100	pano_000023_000008	55.7165858	12.5842233	40.579	1.80128	0.01354	-174.02814	652428.037	1177199.715	4.542
1271075184.45600	pano_000023_000009	55.7166745	12.5842325	40.522	2.11238	-0.58370	-179.51968	652428.496	1177209.599	4.485
1271075186.25700	pano_000023_000010	55.7167638	12.5842333	40.496	0.68715	-0.30570	176.35555	652428.426	1177219.544	4.460
1271075188.10200	pano_000023_000011	55.7168514	12.5842117	40.437	0.38559	0.31504	165.56208	652426.950	1177229.280	4.400
1271075190.23800	pano_000023_000012	55.7169385	12.5841736	40.345	-0.37472	1.18442	162.61005	652424.440	1177238.949	4.308
1271075194.03400	pano_000023_000013	55.7170023	12.5840892	40.183	-0.95280	-1.04388	108.59279	652419.051	1177245.983	4.146
1271075676.40400	pano_000024_000001	55.7167858	12.5936819	40.086	1.22843	-0.34077	-157.61262	653022.189	1177229.180	4.058
1271075678.51000	pano_000024_000002	55.7168689	12.5937429	40.108	0.74964	-0.31537	-159.08636	653025.914	1177238.480	4.080
1271075680.45500	pano_000024_000003	55.7169529	12.5937993	40.121	1.95805	-0.79714	-160.10227	653029.342	1177247.869	4.094
1271075682.37600	pano_000024_000004	55.7170376	12.5938547	40.117	1.94258	-0.30667	-159.00446	653032.707	1177257.346	4.089
1271075684.34600	pano_000024_000005	55.7171205	12.5939191	40.150	0.83425	0.16708	-155.52131	653036.645	1177266.621	4.123
1271075686.37700	pano_000024_000006	55.7172010	12.5939923	40.114	0.99932	-0.06235	-149.83841	653041.137	1177275.644	4.087
1271075688.52200	pano_000024_000007	55.7172770	12.5940775	40.085	1.58473	-0.00511	-149.67708	653046.384	1177284.165	4.058
1271075690.82300	pano_000024_000008	55.7173554	12.5941530	40.069	2.96453	-0.44475	-152.59741	653051.026	1177292.953	4.042
1271075694.01400	pano_000024_000009	55.7174232	12.5942608	40.191	1.54261	0.15955	-138.54802	653057.706	1177300.586	4.164
1271075696.67900	pano_000024_000010	55.7175019	12.5943181	40.197	0.72819	-0.01714	-167.73675	653061.199	1177309.386	4.170
1271075699.87500	pano_000024_000011	55.7175867	12.5943781	40.209	0.10494	-0.08188	-153.16689	653064.853	1177318.871	4.182
1271075787.28500	pano_000025_000001	55.7172795	12.5939265	40.034	-0.12820	0.11683	-67.01441	653036.894	1177284.326	4.007
1271075789.61000	pano_000025_000002	55.7172457	12.5940721	40.085	0.36419	-2.36752	-68.60652	653046.089	1177280.672	4.057
1271075791.52600	pano_000025_000003	55.7172115	12.5942204	40.258	-0.39877	-1.19083	-68.77011	653055.453	1177276.982	4.231
1271075793.25600	pano_000025_000004	55.7171797	12.5943696	40.372	0.21201	-0.52841	-70.89732	653064.876	1177273.561	4.345
1271075794.92200	pano_000025_000005	55.7171504	12.5945200	40.434	0.67228	-0.78747	-71.99480	653074.363	1177270.409	4.407
1271075796.64200	pano_000025_000006	55.7171216	12.5946714	40.516	0.55450	0.01178	-72.02526	653083.919	1177267.315	4.489
1271075798.46800	pano_000025_000007	55.7170937	12.5948232	40.507	1.42162	-0.08934	-71.89225	653093.497	1177264.326	4.480
1271075800.23300	pano_000025_000008	55.7170623	12.5949725	40.512	1.27532	-0.76848	-69.45864	653102.925	1177260.945	4.486
1271075801.91300	pano_000025_000009	55.7170298	12.5951213	40.533	0.98249	-0.34483	-69.53335	653112.318	1177257.444	4.507
1271075803.60400	pano_000025_000010	55.7169978	12.5952701	40.563	1.06424	-0.24236	-70.94874	653121.713	1177254.000	4.537
1271075806.07400	pano_000025_000011	55.7169656	12.5954195	40.604	0.40850	-0.00057	-67.86402	653131.143	1177250.524	4.579
1271075808.20500	pano_000025_000012	55.7169261	12.5955631	40.531	-0.68092	-0.51478	-66.18553	653140.224	1177246.234	4.505
1271075809.62000	pano_000025_000013	55.7168926	12.5957108	40.550	-0.75950	-0.18032	-70.25237	653149.550	1177242.626	4.525
1271075810.88000	pano_000025_000014	55.7168621	12.5958599	40.551	-0.41399	-1.19066	-70.49638	653158.959	1177239.345	4.525
1271075812.03100	pano_000025_000015	55.7168308	12.5960100	40.570	-0.69212	-0.06374	-70.72122	653168.434	1177235.974	4.545
1271075813.19600	pano_000025_000016	55.7167997	12.5961600	40.551	-0.70133	0.03418	-70.45556	653177.907	1177232.625	4.526
1271075814.39600	pano_000025_000017	55.7167682	12.5963093	40.536	-0.91655	0.14346	-70.05189	653187.331	1177229.234	4.511
1271075815.67600	pano_000025_000018	55.7167358	12.5964580	40.542	-0.18428	0.10471	-68.50747	653196.718	1177225.737	4.518
1271075817.13200	pano_000025_000019	55.7167021	12.5966056	40.542	-0.81989	0.17187	-69.46235	653206.045	1177222.094	4.517
1271075819.72200	pano_000025_000020	55.7166702	12.5967538	40.550	-0.94755	0.02161	-70.44256	653215.398	1177218.663	4.525
1271075824.73400	pano_000025_000021	55.7166399	12.5969037	40.528	-1.16853	-0.28732	-71.21190	653224.858	1177215.403	4.503
1271075826.56400	pano_000025_000022	55.7166106	12.5970541	40.502	-0.74211	-0.59938	-73.52611	653234.354	1177212.261	4.477
1271075827.95400	pano_000025_000023	55.7165863	12.5972074	40.528	0.15353	-0.95944	-74.96718	653244.019	1177209.667	4.504
1271075829.22000	pano_000025_000024	55.7165600	12.5973608	40.563	-0.53429	-1.01424	-72.56417	653253.694	1177206.863	4.539
1271075830.44500	pano_000025_000025	55.7165319	12.5975124	40.651	0.93837	-0.59858	-71.83830	653263.259	1177203.846	4.628
1271075831.64500	pano_000025_000026	55.7165035	12.5976635	40.658	1.40773	-0.40511	-72.79507	653272.798	1177200.807	4.634
1271075832.82000	pano_000025_000027	55.7164767	12.5978155	40.658	1.68835	-0.30785	-73.79790	653282.383	1177197.938	4.634
1271075833.97600	pano_000025_000028	55.7164511	12.5979682	40.633	1.34360	-0.10152	-74.60744	653292.018	1177195.206	4.609
1271075835.13100	pano_000025_000029	55.7164260	12.5981215	40.619	0.87366	-0.09528	-74.31287	653301.686	1177192.520	4.596
1271075836.30600	pano_000025_000030	55.7163998	12.5982742	40.595	0.94229	-0.26518	-73.09455	653311.317	1177189.729	4.572
1271075837.50100	pano_000025_000031	55.7163719	12.5984258	40.579	1.20514	-0.29732	-71.86792	653320.884	1177186.736	4.556
1271075838.71700	pano_000025_000032	55.7163417	12.5985767	40.569	0.90467	0.28547	-70.63224	653330.405	1177183.485	4.546
1271075839.94700	pano_000025_000033	55.7163107	12.5987265	40.496	-0.64960	0.75100	-71.29762	653339.865	1177180.150	4.474
1271075841.19700	pano_000025_000034	55.7162806	12.5988768	40.360	-1.38686	0.71911	-71.11103	653349.352	1177176.921	4.338
1271075842.47300	pano_000025_000035	55.7162500	12.5990266	40.286	-1.07855	-0.23428	-70.90457	653358.803	1177173.631	4.264
1271075843.77300	pano_000025_000036	55.7162200	12.5991767	40.273	-1.15484	-0.58458	-71.77434	653368.278	1177170.407	4.251
1271075845.02800	pano_000025_000037	55.7161913	12.5993283	40.288	-0.86131	-0.15177	-72.11907	653377.844	1177167.329	4.267
1271075846.22900	pano_000025_000038	55.7161619	12.5994788	40.280	-1.45794	-0.41449	-71.75119	653387.341	1177164.165	4.259
1271075847.41900	pano_000025_000039	55.7161330	12.5996295	40.306	-0.94969	-0.31709	-71.82536	653396.856	1177161.063	4.285
1271075848.61900	pano_000025_000040	55.7161032	12.5997805	40.311	-1.19271	-0.17849	-71.19776	653406.384	1177157.860	4.290
1271075849.82900	pano_000025_000041	55.7160732	12.5999304	40.308	-1.11681	-0.81368	-71.27638	653415.848	1177154.640	4.286
1271075851.08000	pano_000025_000042	55.7160431	12.6000811	40.329	-1.01337	-0.42658	-71.38157	653425.357	1177151.407	4.308
1271075852.41000	pano_000025_000043	55.7160134	12.6002318	40.348	-0.98786	0.49237	-71.56339	653434.870	1177148.214	4.327
1271075854.35000	pano_000025_000044	55.7159835	12.6003823	40.333	-1.52572	0.87906	-71.39021	653444.368	1177145.003	4.312
1271075856.76600	pano_000025_000045	55.7159533	12.6005320	40.308	-1.43750	-0.65510	-70.87929	653453.815	1177141.758	4.287
1271075858.45100	pano_000025_000046	55.7159223	12.6006820	40.322	-0.73008	-0.31958	-70.29545	653463.286	1177138.417	4.301
1271075859.90700	pano_000025_000047	55.7158910	12.6008314	40.326	-1.42304	-0.16866	-71.00937	653472.720	1177135.049	4.306
1271075861.31200	pano_000025_000048	55.7158610	12.6009814	40.292	-1.01332	-0.76120	-71.13707	653482.187	1177131.827	4.271
1271075862.77700	pano_000025_000049	55.7158302	12.6011318	40.323	-1.58812	0.23479	-71.03898	653491.683	1177128.513	4.303
1271075864.30300	pano_000025_000050	55.7158023	12.6012823	40.298	-1.70195	-0.38826	-75.72978	653501.175	1177125.529	4.278
1271075865.99800	pano_000025_000051	55.7157856	12.6014371	40.321	-1.06180	0.02855	-84.89187	653510.931	1177123.782	4.301
1271075867.84900	pano_000025_000052	55.7157824	12.6015952	40.336	-0.32056	-0.08726	-90.97943	653520.867	1177123.547	4.316
1271075869.91900	pano_000025_000053	55.7157793	12.6017563	40.295	-0.46770	0.23383	-81.69772	653531.000	1177123.324	4.276
1271075872.65500	pano_000025_000054	55.7157544	12.6019109	40.231	-2.54922	0.35927	-74.02279	653540.749	1177120.672	4.211
1271075943.49100	pano_000026_000001	55.7157832	12.6017324	40.298	0.71030	-0.73555	94.19697	653529.491	1177123.745	4.278
1271075946.13200	pano_000026_000002	55.7157755	12.6015789	40.350	0.14970	0.14925	71.39186	653519.854	1177122.763	4.330
1271075948.81700	pano_000026_000003	55.7157290	12.6014547	40.266	-2.26942	-0.52955	34.55993	653512.111	1177117.491	4.246
1271075951.14800	pano_000026_000004	55.7156486	12.6013906	40.302	-1.93427	-0.56833	17.58726	653508.196	1177108.500	4.282
1271075953.12300	pano_000026_000005	55.7155629	12.6013419	40.346	-2.45864	-0.44025	18.49129	653505.250	1177098.914	4.325
1271075955.01900	pano_000026_000006	55.7154784	12.6012840	40.333	-3.37371	0.24674	21.37198	653501.726	1177089.462	4.313
1271075956.88400	pano_000026_000007	55.7153952	12.6012261	40.268	-3.92840	-0.54201	19.09802	653498.200	1177080.159	4.248
1271075958.83900	pano_000026_000008	55.7153102	12.6011723	40.311	-2.28726	0.07436	19.29571	653494.939	1177070.654	4.291
1271075961.30500	pano_000026_000009	55.7152262	12.6011187	40.316	-2.34635	-0.17569	15.21518	653491.685	1177061.258	4.295
1271076008.49600	pano_000027_000001	55.7152731	12.6011596	40.331	2.19054	-0.41519	-159.78500	653494.188	1177066.516	4.311
1271076010.37600	pano_000027_000002	55.7153577	12.6012134	40.338	3.66780	-0.04742	-161.50134	653497.457	1177075.967	4.318
1271076012.23700	pano_000027_000003	55.7154427	12.6012624	40.324	3.67125	-0.52740	-163.86862	653500.418	1177085.478	4.303
1271076014.14200	pano_000027_000004	55.7155292	12.6013076	40.322	4.48249	-0.20302	-163.04957	653503.139	1177095.142	4.302
1271076016.09800	pano_000027_000005	55.7156147	12.6013585	40.310	2.58544	-0.16751	-161.97062	653506.221	1177104.698	4.290
1271076018.69300	pano_000027_000006	55.7156999	12.6014123	40.302	2.65928	0.28026	-157.89267	653509.486	1177114.218	4.282
1271076022.31400	pano_000027_000007	55.7157679	12.6015221	40.359	0.06195	-0.98499	-116.20874	653516.296	1177121.876	4.339
1271076024.91000	pano_000027_000008	55.7157873	12.6016823	40.372	-0.31835	0.12122	-87.49684	653526.338	1177124.163	4.352
