#0:imgID,1:Uniqe_id,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:AcquisitionTime,9:projectedX,10:projectedY,11:projectedZ,12:Region,13:Roll_Original,14:Pitch_Original
pano_000010_000046,pano_000010_000046-50100,Pegasus,55.7157764,12.5843053,40.564,0,0,150.22438,2020-04-16 11:06:55.000000,652434.274,1177109.675,4.527,NykoebingF-Sydmotorvejen,-1.48612,-0.61123
pano_000010_000047,pano_000010_000047-50100,Pegasus,55.7158573,12.5842327,40.632,0,0,157.92026,2020-04-16 11:06:57.000000,652429.601,1177118.623,4.595,NykoebingF-Sydmotorvejen,-0.84539,-0.54398
pano_000010_000048,pano_000010_000048-50100,Pegasus,55.7159455,12.5841916,40.670,0,0,169.98878,2020-04-16 11:06:59.000000,652426.902,1177128.410,4.633,NykoebingF-Sydmotorvejen,-0.73639,-0.42218
pano_000010_000049,pano_000010_000049-50100,Pegasus,55.7160345,12.5841712,40.703,0,0,171.40287,2020-04-16 11:07:01.000000,652425.500,1177138.305,4.666,NykoebingF-Sydmotorvejen,-1.91722,-0.89994
pano_000010_000050,pano_000010_000050-50100,Pegasus,55.7161231,12.5841445,40.748,0,0,169.07500,2020-04-16 11:07:04.000000,652423.706,1177148.146,4.712,NykoebingF-Sydmotorvejen,-1.72384,-0.45079
pano_000010_000051,pano_000010_000051-50100,Pegasus,55.7162126,12.5841204,40.719,0,0,170.67143,2020-04-16 11:07:06.000000,652422.068,1177158.099,4.682,NykoebingF-Sydmotorvejen,-1.19348,0.92043
pano_000010_000052,pano_000010_000052-50100,Pegasus,55.7163003,12.5840892,40.531,0,0,165.24818,2020-04-16 11:07:07.000000,652419.991,1177167.836,4.494,NykoebingF-Sydmotorvejen,-1.64559,1.12990
pano_000010_000053,pano_000010_000053-50100,Pegasus,55.7163855,12.5840444,40.379,0,0,159.58997,2020-04-16 11:07:10.000000,652417.062,1177177.290,4.342,NykoebingF-Sydmotorvejen,-2.19433,0.51144
pano_000010_000054,pano_000010_000054-50100,Pegasus,55.7164661,12.5839815,40.380,0,0,148.72976,2020-04-16 11:07:13.000000,652412.998,1177186.212,4.343,NykoebingF-Sydmotorvejen,-2.09845,-1.25537
pano_000010_000055,pano_000010_000055-50100,Pegasus,55.7165427,12.5838979,40.529,0,0,149.90331,2020-04-16 11:07:15.000000,652407.644,1177194.680,4.492,NykoebingF-Sydmotorvejen,-1.40726,-1.40457
pano_000010_000056,pano_000010_000056-50100,Pegasus,55.7166245,12.5838276,40.712,0,0,157.84245,2020-04-16 11:07:16.000000,652403.118,1177203.734,4.675,NykoebingF-Sydmotorvejen,-1.16401,-1.30740
pano_000010_000057,pano_000010_000057-50100,Pegasus,55.7167114,12.5837813,40.911,0,0,167.18914,2020-04-16 11:07:18.000000,652400.093,1177213.374,4.874,NykoebingF-Sydmotorvejen,-2.20311,-1.54374
pano_000010_000058,pano_000010_000058-50100,Pegasus,55.7168018,12.5837579,41.014,0,0,175.71379,2020-04-16 11:07:19.000000,652398.496,1177223.414,4.977,NykoebingF-Sydmotorvejen,-1.54168,-0.35918
pano_000010_000059,pano_000010_000059-50100,Pegasus,55.7168930,12.5837586,40.934,0,0,-177.47713,2020-04-16 11:07:21.000000,652398.420,1177233.567,4.897,NykoebingF-Sydmotorvejen,-2.53187,0.69738
pano_000010_000060,pano_000010_000060-50100,Pegasus,55.7169822,12.5837603,40.763,0,0,175.34920,2020-04-16 11:07:22.000000,652398.410,1177243.502,4.726,NykoebingF-Sydmotorvejen,-2.23526,0.97557
pano_000010_000061,pano_000010_000061-50100,Pegasus,55.7170703,12.5837382,40.664,0,0,167.25380,2020-04-16 11:07:24.000000,652396.902,1177253.290,4.627,NykoebingF-Sydmotorvejen,-1.64523,0.70288
pano_000010_000062,pano_000010_000062-50100,Pegasus,55.7171575,12.5837024,40.562,0,0,167.02524,2020-04-16 11:07:25.000000,652394.538,1177262.975,4.525,NykoebingF-Sydmotorvejen,-1.81360,0.01827
pano_000010_000063,pano_000010_000063-50100,Pegasus,55.7172462,12.5836724,40.484,0,0,170.38134,2020-04-16 11:07:26.000000,652392.529,1177272.830,4.446,NykoebingF-Sydmotorvejen,-0.46401,0.10204
pano_000010_000064,pano_000010_000064-50100,Pegasus,55.7173353,12.5836493,40.504,0,0,171.16631,2020-04-16 11:07:28.000000,652390.963,1177282.729,4.467,NykoebingF-Sydmotorvejen,-0.75382,-0.35978
pano_000010_000065,pano_000010_000065-50100,Pegasus,55.7174247,12.5836277,40.461,0,0,171.22952,2020-04-16 11:07:29.000000,652389.481,1177292.669,4.424,NykoebingF-Sydmotorvejen,-1.94354,-0.07112
pano_000010_000066,pano_000010_000066-50100,Pegasus,55.7175137,12.5836056,40.483,0,0,171.22001,2020-04-16 11:07:30.000000,652387.973,1177302.559,4.446,NykoebingF-Sydmotorvejen,-1.37855,-0.21452
pano_000010_000067,pano_000010_000067-50100,Pegasus,55.7176024,12.5835811,40.497,0,0,169.91337,2020-04-16 11:07:31.000000,652386.318,1177312.414,4.460,NykoebingF-Sydmotorvejen,-0.86486,-0.09688
pano_000010_000068,pano_000010_000068-50100,Pegasus,55.7176913,12.5835554,40.478,0,0,170.35083,2020-04-16 11:07:33.000000,652384.585,1177322.290,4.440,NykoebingF-Sydmotorvejen,-0.66908,-0.41612
pano_000010_000069,pano_000010_000069-50100,Pegasus,55.7177808,12.5835326,40.511,0,0,171.09626,2020-04-16 11:07:34.000000,652383.031,1177332.233,4.473,NykoebingF-Sydmotorvejen,-1.52748,-0.15217
pano_000010_000070,pano_000010_000070-50100,Pegasus,55.7178698,12.5835098,40.493,0,0,170.96236,2020-04-16 11:07:35.000000,652381.476,1177342.132,4.455,NykoebingF-Sydmotorvejen,-1.45598,-0.24551
pano_000010_000071,pano_000010_000071-50100,Pegasus,55.7179592,12.5834873,40.488,0,0,171.16973,2020-04-16 11:07:36.000000,652379.946,1177352.063,4.450,NykoebingF-Sydmotorvejen,-1.40464,0.16024
pano_000010_000072,pano_000010_000072-50100,Pegasus,55.7180480,12.5834637,40.470,0,0,170.48593,2020-04-16 11:07:38.000000,652378.345,1177361.932,4.432,NykoebingF-Sydmotorvejen,-1.17721,-0.45936
pano_000010_000073,pano_000010_000073-50100,Pegasus,55.7181368,12.5834384,40.511,0,0,170.31859,2020-04-16 11:07:39.000000,652376.636,1177371.805,4.473,NykoebingF-Sydmotorvejen,-0.13273,-0.05155
pano_000011_000000,pano_000011_000000-50100,Pegasus,55.7179773,12.5881520,40.149,0,0,154.61782,2020-04-16 11:19:29.000000,652673.064,1177357.608,4.116,NykoebingF-Sydmotorvejen,-1.67286,-0.99482
pano_000011_000001,pano_000011_000001-50100,Pegasus,55.7180632,12.5880162,40.139,0,0,106.83820,2020-04-16 11:19:42.000000,652664.412,1177367.075,4.106,NykoebingF-Sydmotorvejen,0.81968,-0.23896
pano_000011_000002,pano_000011_000002-50100,Pegasus,55.7180864,12.5878706,40.166,0,0,73.67855,2020-04-16 11:19:47.000000,652655.233,1177369.551,4.133,NykoebingF-Sydmotorvejen,-1.99427,-0.28397
pano_000011_000003,pano_000011_000003-50100,Pegasus,55.7180379,12.5877418,40.159,0,0,50.54802,2020-04-16 11:19:51.000000,652647.203,1177364.053,4.125,NykoebingF-Sydmotorvejen,-1.97917,-0.52369
pano_000011_000004,pano_000011_000004-50100,Pegasus,55.7179791,12.5876217,40.161,0,0,45.86695,2020-04-16 11:19:54.000000,652639.736,1177357.407,4.128,NykoebingF-Sydmotorvejen,-2.11019,-0.19220
pano_000011_000005,pano_000011_000005-50100,Pegasus,55.7179149,12.5875103,40.156,0,0,41.56741,2020-04-16 11:19:57.000000,652632.817,1177350.179,4.122,NykoebingF-Sydmotorvejen,-2.29411,0.03099
pano_000011_000006,pano_000011_000006-50100,Pegasus,55.7178475,12.5874046,40.163,0,0,40.99842,2020-04-16 11:19:59.000000,652626.268,1177342.591,4.129,NykoebingF-Sydmotorvejen,-1.94227,-0.33716
pano_000011_000007,pano_000011_000007-50100,Pegasus,55.7177807,12.5872969,40.174,0,0,41.83915,2020-04-16 11:20:01.000000,652619.591,1177335.071,4.140,NykoebingF-Sydmotorvejen,-1.86902,-0.31631
pano_000011_000008,pano_000011_000008-50100,Pegasus,55.7177142,12.5871892,40.179,0,0,41.73731,2020-04-16 11:20:03.000000,652612.914,1177327.597,4.145,NykoebingF-Sydmotorvejen,-1.50891,-0.20121
pano_000011_000009,pano_000011_000009-50100,Pegasus,55.7176475,12.5870822,40.160,0,0,40.91905,2020-04-16 11:20:05.000000,652606.279,1177320.082,4.125,NykoebingF-Sydmotorvejen,-1.21624,-0.20617
pano_000011_000010,pano_000011_000010-50100,Pegasus,55.7175797,12.5869772,40.155,0,0,40.04256,2020-04-16 11:20:07.000000,652599.772,1177312.454,4.121,NykoebingF-Sydmotorvejen,-1.00228,-0.21866
pano_000011_000011,pano_000011_000011-50100,Pegasus,55.7175145,12.5868634,40.145,0,0,56.78855,2020-04-16 11:20:10.000000,652592.703,1177305.108,4.111,NykoebingF-Sydmotorvejen,-1.21957,-0.66522
pano_000011_000012,pano_000011_000012-50100,Pegasus,55.7174878,12.5867076,40.163,0,0,76.64948,2020-04-16 11:20:13.000000,652582.953,1177302.025,4.128,NykoebingF-Sydmotorvejen,-1.93984,-0.32636
pano_000011_000013,pano_000011_000013-50100,Pegasus,55.7174674,12.5865524,40.152,0,0,75.82491,2020-04-16 11:20:16.000000,652573.223,1177299.633,4.117,NykoebingF-Sydmotorvejen,-2.74709,-0.28340
pano_000011_000014,pano_000011_000014-50100,Pegasus,55.7174463,12.5863977,40.161,0,0,75.41968,2020-04-16 11:20:19.000000,652563.531,1177297.166,4.126,NykoebingF-Sydmotorvejen,-2.41108,-0.32426
pano_000011_000015,pano_000011_000015-50100,Pegasus,55.7174256,12.5862429,40.156,0,0,75.34048,2020-04-16 11:20:22.000000,652553.833,1177294.739,4.121,NykoebingF-Sydmotorvejen,-2.93925,-0.70205
pano_000011_000016,pano_000011_000016-50100,Pegasus,55.7174048,12.5860872,40.167,0,0,76.13679,2020-04-16 11:20:25.000000,652544.075,1177292.311,4.132,NykoebingF-Sydmotorvejen,-2.34390,-0.23329
pano_000011_000017,pano_000011_000017-50100,Pegasus,55.7173843,12.5859322,40.166,0,0,75.51569,2020-04-16 11:20:27.000000,652534.360,1177289.911,4.131,NykoebingF-Sydmotorvejen,-2.71776,-0.53567
pano_000011_000018,pano_000011_000018-50100,Pegasus,55.7173628,12.5857774,40.192,0,0,75.68018,2020-04-16 11:20:29.000000,652524.661,1177287.399,4.156,NykoebingF-Sydmotorvejen,-2.10053,-0.10639
pano_000011_000019,pano_000011_000019-50100,Pegasus,55.7173421,12.5856225,40.158,0,0,75.72706,2020-04-16 11:20:31.000000,652514.956,1177284.982,4.123,NykoebingF-Sydmotorvejen,-2.57512,-0.33761
pano_000011_000020,pano_000011_000020-50100,Pegasus,55.7173208,12.5854679,40.169,0,0,75.37278,2020-04-16 11:20:33.000000,652505.268,1177282.493,4.133,NykoebingF-Sydmotorvejen,-2.30109,-0.28155
pano_000011_000021,pano_000011_000021-50100,Pegasus,55.7172994,12.5853131,40.188,0,0,75.63372,2020-04-16 11:20:36.000000,652495.567,1177279.993,4.152,NykoebingF-Sydmotorvejen,-2.48119,-0.19061
pano_000011_000022,pano_000011_000022-50100,Pegasus,55.7172785,12.5851584,40.177,0,0,75.61471,2020-04-16 11:20:38.000000,652485.876,1177277.546,4.141,NykoebingF-Sydmotorvejen,-2.49925,-0.37445
pano_000011_000023,pano_000011_000023-50100,Pegasus,55.7172579,12.5850029,40.190,0,0,76.20281,2020-04-16 11:20:40.000000,652476.129,1177275.137,4.154,NykoebingF-Sydmotorvejen,-3.05696,-0.29701
pano_000011_000024,pano_000011_000024-50100,Pegasus,55.7172368,12.5848470,40.147,0,0,76.08892,2020-04-16 11:20:42.000000,652466.362,1177272.666,4.111,NykoebingF-Sydmotorvejen,-0.69204,1.44046
pano_000011_000025,pano_000011_000025-50100,Pegasus,55.7172149,12.5846938,40.032,0,0,75.99485,2020-04-16 11:20:44.000000,652456.761,1177270.114,3.995,NykoebingF-Sydmotorvejen,2.78626,-0.35250
pano_000011_000026,pano_000011_000026-50100,Pegasus,55.7172079,12.5845302,40.099,0,0,97.88372,2020-04-16 11:20:46.000000,652446.491,1177269.207,4.062,NykoebingF-Sydmotorvejen,-0.66348,1.62666
pano_000011_000027,pano_000011_000027-50100,Pegasus,55.7172332,12.5843752,39.541,0,0,111.95038,2020-04-16 11:20:48.000000,652436.716,1177271.910,3.505,NykoebingF-Sydmotorvejen,-1.13309,0.96774
pano_000011_000028,pano_000011_000028-50100,Pegasus,55.7172751,12.5842328,39.469,0,0,122.67673,2020-04-16 11:20:51.000000,652427.709,1177276.472,3.432,NykoebingF-Sydmotorvejen,-0.41439,0.18301
pano_000011_000029,pano_000011_000029-50100,Pegasus,55.7173315,12.5841068,39.479,0,0,132.47272,2020-04-16 11:20:53.000000,652419.717,1177282.654,3.442,NykoebingF-Sydmotorvejen,-1.40642,-0.43283
pano_000011_000030,pano_000011_000030-50100,Pegasus,55.7173997,12.5839994,39.521,0,0,145.12719,2020-04-16 11:20:56.000000,652412.876,1177290.164,3.484,NykoebingF-Sydmotorvejen,-1.28274,-0.03484
pano_000012_000000,pano_000012_000000-50100,Pegasus,55.7174675,12.5839307,39.537,0,0,-27.93145,2020-04-16 11:24:06.000000,652408.470,1177297.655,3.500,NykoebingF-Sydmotorvejen,1.86841,0.19799
pano_000012_000001,pano_000012_000001-50100,Pegasus,55.7173288,12.5841097,39.487,0,0,-47.87740,2020-04-16 11:24:16.000000,652419.900,1177282.356,3.450,NykoebingF-Sydmotorvejen,1.64792,-0.04778
pano_000012_000002,pano_000012_000002-50100,Pegasus,55.7172753,12.5842339,39.484,0,0,-58.94446,2020-04-16 11:24:19.000000,652427.778,1177276.487,3.447,NykoebingF-Sydmotorvejen,0.96107,-0.37417
pano_000012_000003,pano_000012_000003-50100,Pegasus,55.7172377,12.5843733,39.535,0,0,-70.60194,2020-04-16 11:24:22.000000,652436.588,1177272.414,3.498,NykoebingF-Sydmotorvejen,2.30086,-3.41831
pano_000012_000004,pano_000012_000004-50100,Pegasus,55.7172100,12.5845246,40.112,0,0,-80.63666,2020-04-16 11:24:25.000000,652446.137,1177269.435,4.076,NykoebingF-Sydmotorvejen,-2.25815,-0.32865
pano_000012_000005,pano_000012_000005-50100,Pegasus,55.7172134,12.5846796,40.059,0,0,-101.81317,2020-04-16 11:24:28.000000,652455.870,1177269.935,4.023,NykoebingF-Sydmotorvejen,-1.28293,0.10604
pano_000012_000006,pano_000012_000006-50100,Pegasus,55.7172342,12.5848336,40.153,0,0,-103.20156,2020-04-16 11:24:30.000000,652465.523,1177272.372,4.117,NykoebingF-Sydmotorvejen,2.86157,-1.23817
pano_000012_000007,pano_000012_000007-50100,Pegasus,55.7172531,12.5849903,40.242,0,0,-102.27567,2020-04-16 11:24:33.000000,652475.343,1177274.590,4.206,NykoebingF-Sydmotorvejen,3.48727,-0.16799
pano_000012_000008,pano_000012_000008-50100,Pegasus,55.7172724,12.5851457,40.225,0,0,-103.68475,2020-04-16 11:24:35.000000,652485.086,1177276.859,4.189,NykoebingF-Sydmotorvejen,2.95604,-0.09100
pano_000012_000009,pano_000012_000009-50100,Pegasus,55.7172930,12.5853006,40.236,0,0,-103.75571,2020-04-16 11:24:37.000000,652494.789,1177279.268,4.200,NykoebingF-Sydmotorvejen,3.32769,-0.22852
pano_000012_000010,pano_000012_000010-50100,Pegasus,55.7173137,12.5854556,40.214,0,0,-103.65304,2020-04-16 11:24:39.000000,652504.504,1177281.690,4.178,NykoebingF-Sydmotorvejen,3.11685,-0.36032
pano_000012_000011,pano_000012_000011-50100,Pegasus,55.7173340,12.5856107,40.211,0,0,-103.59668,2020-04-16 11:24:42.000000,652514.224,1177284.072,4.175,NykoebingF-Sydmotorvejen,2.91176,-0.19432
pano_000012_000012,pano_000012_000012-50100,Pegasus,55.7173541,12.5857660,40.239,0,0,-103.88811,2020-04-16 11:24:44.000000,652523.954,1177286.427,4.204,NykoebingF-Sydmotorvejen,2.94180,-0.20095
pano_000012_000013,pano_000012_000013-50100,Pegasus,55.7173759,12.5859204,40.230,0,0,-104.95276,2020-04-16 11:24:46.000000,652533.630,1177288.965,4.195,NykoebingF-Sydmotorvejen,3.66715,0.10770
pano_000012_000014,pano_000012_000014-50100,Pegasus,55.7173972,12.5860755,40.218,0,0,-103.33400,2020-04-16 11:24:49.000000,652543.348,1177291.455,4.183,NykoebingF-Sydmotorvejen,3.11370,-0.31861
pano_000012_000015,pano_000012_000015-50100,Pegasus,55.7174170,12.5862307,40.233,0,0,-103.49135,2020-04-16 11:24:51.000000,652553.078,1177293.773,4.198,NykoebingF-Sydmotorvejen,3.55740,-0.16047
pano_000012_000016,pano_000012_000016-50100,Pegasus,55.7174381,12.5863852,40.216,0,0,-104.76345,2020-04-16 11:24:53.000000,652562.757,1177296.243,4.181,NykoebingF-Sydmotorvejen,3.35586,0.01892
pano_000012_000017,pano_000012_000017-50100,Pegasus,55.7174600,12.5865398,40.211,0,0,-104.65894,2020-04-16 11:24:56.000000,652572.442,1177298.799,4.176,NykoebingF-Sydmotorvejen,3.26932,0.12039
pano_000012_000018,pano_000012_000018-50100,Pegasus,55.7174832,12.5866934,40.197,0,0,-104.63871,2020-04-16 11:25:01.000000,652582.061,1177301.500,4.162,NykoebingF-Sydmotorvejen,2.31820,-0.03219
pano_000012_000019,pano_000012_000019-50100,Pegasus,55.7175072,12.5868398,40.157,0,0,-128.21724,2020-04-16 11:25:08.000000,652591.234,1177304.283,4.123,NykoebingF-Sydmotorvejen,1.86903,-0.15469
pano_000012_000020,pano_000012_000020-50100,Pegasus,55.7175694,12.5869520,40.148,0,0,-137.47751,2020-04-16 11:25:11.000000,652598.201,1177311.290,4.113,NykoebingF-Sydmotorvejen,1.62551,-0.38441
pano_000012_000021,pano_000012_000021-50100,Pegasus,55.7176355,12.5870601,40.153,0,0,-138.25892,2020-04-16 11:25:13.000000,652604.903,1177318.735,4.119,NykoebingF-Sydmotorvejen,1.66313,-0.52755
pano_000012_000022,pano_000012_000022-50100,Pegasus,55.7177025,12.5871671,40.173,0,0,-138.55167,2020-04-16 11:25:16.000000,652611.537,1177326.275,4.139,NykoebingF-Sydmotorvejen,1.99296,-0.13804
pano_000012_000023,pano_000012_000023-50100,Pegasus,55.7177693,12.5872740,40.171,0,0,-138.44281,2020-04-16 11:25:18.000000,652618.163,1177333.785,4.137,NykoebingF-Sydmotorvejen,2.36326,-0.01257
pano_000012_000024,pano_000012_000024-50100,Pegasus,55.7178359,12.5873810,40.160,0,0,-138.05496,2020-04-16 11:25:20.000000,652624.800,1177341.290,4.126,NykoebingF-Sydmotorvejen,2.46053,0.00101
pano_000012_000025,pano_000012_000025-50100,Pegasus,55.7179017,12.5874894,40.143,0,0,-137.47956,2020-04-16 11:25:22.000000,652631.526,1177348.691,4.109,NykoebingF-Sydmotorvejen,2.52492,-0.67730
pano_000012_000026,pano_000012_000026-50100,Pegasus,55.7179672,12.5875995,40.163,0,0,-136.22164,2020-04-16 11:25:24.000000,652638.357,1177356.074,4.129,NykoebingF-Sydmotorvejen,2.49820,-0.18738
pano_000012_000027,pano_000012_000027-50100,Pegasus,55.7180302,12.5877149,40.165,0,0,-133.04967,2020-04-16 11:25:26.000000,652645.520,1177363.168,4.131,NykoebingF-Sydmotorvejen,2.41565,0.44413
pano_000012_000028,pano_000012_000028-50100,Pegasus,55.7180853,12.5878483,40.169,0,0,-96.51212,2020-04-16 11:25:31.000000,652653.834,1177369.404,4.136,NykoebingF-Sydmotorvejen,2.63184,-0.19912
pano_000012_000029,pano_000012_000029-50100,Pegasus,55.7180794,12.5880035,40.151,0,0,-94.35771,2020-04-16 11:25:38.000000,652663.596,1177368.869,4.118,NykoebingF-Sydmotorvejen,0.32502,-0.85947
pano_000012_000030,pano_000012_000030-50100,Pegasus,55.7180098,12.5881086,40.195,0,0,-14.40670,2020-04-16 11:25:43.000000,652670.289,1177361.201,4.162,NykoebingF-Sydmotorvejen,0.28652,0.00203
pano_000013_000000,pano_000013_000000-50100,Pegasus,55.7181706,12.5923814,40.134,0,0,-162.38133,2020-04-16 11:50:26.000000,652938.589,1177382.359,4.105,NykoebingF-Sydmotorvejen,-0.51135,-1.09293
pano_000013_000001,pano_000013_000001-50100,Pegasus,55.7182744,12.5924610,40.651,0,0,-157.32552,2020-04-16 11:50:34.000000,652943.450,1177393.967,4.622,NykoebingF-Sydmotorvejen,-0.12841,-0.38178
pano_000013_000002,pano_000013_000002-50100,Pegasus,55.7183557,12.5925225,40.667,0,0,-168.68201,2020-04-16 11:50:40.000000,652947.201,1177403.074,4.638,NykoebingF-Sydmotorvejen,-0.78909,-0.30678
pano_000013_000003,pano_000013_000003-50100,Pegasus,55.7184241,12.5924518,40.690,0,0,131.80797,2020-04-16 11:50:47.000000,652942.667,1177410.627,4.661,NykoebingF-Sydmotorvejen,-1.48386,-0.14806
pano_000013_000004,pano_000013_000004-50100,Pegasus,55.7184780,12.5923272,40.654,0,0,120.02617,2020-04-16 11:50:52.000000,652934.763,1177416.538,4.625,NykoebingF-Sydmotorvejen,-0.93157,-0.31614
pano_000013_000005,pano_000013_000005-50100,Pegasus,55.7185205,12.5921874,40.671,0,0,116.09569,2020-04-16 11:50:56.000000,652925.923,1177421.164,4.642,NykoebingF-Sydmotorvejen,-1.22580,-0.38707
pano_000013_000006,pano_000013_000006-50100,Pegasus,55.7185582,12.5920434,40.700,0,0,111.64937,2020-04-16 11:51:02.000000,652916.822,1177425.248,4.670,NykoebingF-Sydmotorvejen,-1.42546,-0.14734
pano_000013_000007,pano_000013_000007-50100,Pegasus,55.7185962,12.5918989,40.662,0,0,110.30868,2020-04-16 11:51:06.000000,652907.692,1177429.365,4.633,NykoebingF-Sydmotorvejen,-0.64110,0.16578
pano_000013_000008,pano_000013_000008-50100,Pegasus,55.7186222,12.5917487,40.658,0,0,102.05033,2020-04-16 11:51:09.000000,652898.216,1177432.154,4.629,NykoebingF-Sydmotorvejen,-1.01295,-0.23649
pano_000013_000009,pano_000013_000009-50100,Pegasus,55.7186387,12.5915928,40.663,0,0,97.88195,2020-04-16 11:51:12.000000,652888.399,1177433.871,4.633,NykoebingF-Sydmotorvejen,-1.30303,0.03162
pano_000013_000010,pano_000013_000010-50100,Pegasus,55.7186502,12.5914357,40.649,0,0,94.26777,2020-04-16 11:51:16.000000,652878.513,1177435.023,4.619,NykoebingF-Sydmotorvejen,-0.84452,-0.15772
pano_000013_000011,pano_000013_000011-50100,Pegasus,55.7186550,12.5912777,40.629,0,0,89.67349,2020-04-16 11:51:19.000000,652868.572,1177435.444,4.599,NykoebingF-Sydmotorvejen,-1.45269,-0.12061
pano_000013_000012,pano_000013_000012-50100,Pegasus,55.7186509,12.5911204,40.630,0,0,81.60004,2020-04-16 11:51:22.000000,652858.694,1177434.859,4.600,NykoebingF-Sydmotorvejen,-2.25653,-0.24298
pano_000013_000013,pano_000013_000013-50100,Pegasus,55.7186335,12.5909655,40.638,0,0,75.19478,2020-04-16 11:51:24.000000,652848.983,1177432.809,4.608,NykoebingF-Sydmotorvejen,-1.98201,-0.24935
pano_000013_000014,pano_000013_000014-50100,Pegasus,55.7186111,12.5908114,40.642,0,0,75.17723,2020-04-16 11:51:27.000000,652839.327,1177430.197,4.612,NykoebingF-Sydmotorvejen,-1.87959,-0.33123
pano_000013_000015,pano_000013_000015-50100,Pegasus,55.7185903,12.5906560,40.637,0,0,76.20933,2020-04-16 11:51:29.000000,652829.592,1177427.762,4.606,NykoebingF-Sydmotorvejen,-1.98650,-0.25031
pano_000013_000016,pano_000013_000016-50100,Pegasus,55.7185694,12.5905013,40.645,0,0,75.81692,2020-04-16 11:51:32.000000,652819.898,1177425.315,4.614,NykoebingF-Sydmotorvejen,-1.17247,-0.11983
pano_000013_000017,pano_000013_000017-50100,Pegasus,55.7185485,12.5903465,40.655,0,0,76.05283,2020-04-16 11:51:34.000000,652810.197,1177422.876,4.624,NykoebingF-Sydmotorvejen,-1.36027,-0.49900
pano_000013_000018,pano_000013_000018-50100,Pegasus,55.7185283,12.5901908,40.638,0,0,76.37805,2020-04-16 11:51:37.000000,652800.445,1177420.504,4.607,NykoebingF-Sydmotorvejen,-1.22767,0.02577
